lhs,rhs
11,17
1151,1
1652,154
355,52
1231,36
1723,42
1560,119
15,0
118,116
59,47
1689,108
86,56
36,14
78,142
1045,14
396,44
767,83
13,139
4,6
1576,27
1702,83
23,104
19,112
100,13
398,17
2,34
775,0
1219,50
1299,162
436,98
1215,23
210,160
48,127
51,148
434,32
113,110
1231,135
13,2
255,87
1232,51
76,14
1146,47
1280,127
38,97
787,59
18,154
129,108
1476,59
91,94
553,70
39,24
1640,74
619,48
1553,147
16,17
1274,142
584,97
254,7
844,112
96,0
2,127
211,10
38,16
49,13
101,65
1394,126
439,79
2,57
1,54
218,140
276,120
613,148
334,100
5,58
280,22
358,20
299,91
428,1
453,20
662,47
143,148
210,16
495,105
1701,0
635,166
1,35
1,133
13,90
133,149
1227,139
392,57
603,162
471,99
171,36
1459,69
1540,128
1686,31
226,32
1315,3
222,46
1618,115
244,66
164,12
85,49
341,55
13,9
612,118
679,16
151,12
665,27
228,94
75,85
0,147
3,136
1436,47
421,161
1689,62
1446,18
175,22
1263,73
330,129
1546,73
925,48
134,142
407,20
946,37
1,93
1454,11
28,81
1655,120
222,5
232,69
1,150
108,35
255,149
1,145
709,113
454,24
343,66
304,21
1208,139
278,41
252,13
120,24
1396,38
1112,145
34,27
292,48
154,69
60,59
152,10
302,25
1,109
577,21
60,88
55,17
239,38
0,76
526,35
371,162
137,10
551,26
1673,25
60,0
565,149
123,2
1511,21
0,94
1565,4
5,115
517,129
711,12
346,90
75,73
1553,57
44,71
353,67
1462,115
463,98
1126,66
4,151
0,28
86,73
244,1
30,53
65,58
76,165
189,3
143,76
78,3
95,80
139,104
33,104
208,108
1461,111
1471,0
73,140
286,3
915,163
388,95
1282,16
173,13
829,149
196,64
985,35
898,22
5,121
1591,40
16,114
882,110
1,4
206,143
432,50
24,70
1717,104
119,127
691,40
1733,21
1331,57
125,83
336,24
1313,59
1293,93
212,163
1681,32
525,8
0,96
686,1
312,11
1541,9
525,133
922,60
155,68
594,104
170,98
11,160
1412,103
944,137
180,5
887,70
177,3
516,37
293,154
92,140
1442,23
650,143
772,17
17,84
258,91
1580,13
633,68
961,46
10,66
82,102
0,118
34,14
1186,81
355,153
275,141
7,110
0,4
1268,161
1611,108
13,0
425,9
79,4
522,10
909,2
704,103
352,51
90,138
1228,105
3,71
169,100
1423,6
164,92
3,12
1157,143
27,33
546,10
617,136
634,24
215,64
59,58
323,160
44,154
286,81
15,98
890,143
692,94
777,43
475,75
1007,60
64,159
371,8
107,118
1613,82
941,3
238,20
41,85
0,128
0,61
731,11
384,162
1540,3
68,129
1650,57
567,78
1418,75
124,128
1110,4
523,79
1207,86
1510,7
110,15
14,112
427,76
1636,21
277,141
11,109
230,99
1422,153
417,68
76,23
1662,21
24,65
1568,23
0,56
482,155
272,60
1242,9
1355,18
561,35
221,134
341,0
6,71
1128,146
3,86
60,157
4,107
163,122
1598,124
1126,78
378,23
919,128
1359,163
479,22
102,28
1,29
814,104
55,4
65,86
575,164
64,136
17,85
0,165
993,22
22,93
851,24
330,15
173,141
2,36
171,138
1004,74
208,147
998,56
102,7
1226,112
1,116
354,13
123,23
358,144
1479,24
813,27
1277,52
867,15
454,64
37,157
614,15
10,132
729,73
1552,41
84,137
529,62
16,47
672,64
22,34
1107,29
1424,80
0,162
51,99
201,127
243,120
1054,104
18,146
234,0
508,10
1096,6
326,0
462,1
458,139
1419,68
1051,106
56,116
102,38
107,43
108,28
321,0
128,27
138,18
241,52
155,153
142,111
545,45
1358,131
331,4
537,43
112,128
1301,63
13,2
902,55
126,0
1112,112
218,144
381,138
476,27
1685,111
266,65
616,59
81,71
0,24
140,93
0,43
405,28
419,26
1543,71
156,89
497,136
53,1
128,1
170,31
2,90
228,47
335,62
976,58
100,42
3,28
0,85
65,13
180,56
239,105
1420,68
131,46
1506,39
9,39
125,88
25,96
530,60
327,64
157,53
744,17
439,76
90,16
73,142
1490,5
6,118
1,164
3,1
1040,84
28,129
799,96
1350,37
2,18
0,152
189,11
183,34
20,85
141,78
980,11
593,163
43,5
31,157
19,118
819,26
1519,9
782,81
56,125
31,0
1627,68
587,161
191,106
0,112
0,115
34,140
1526,38
397,98
657,38
945,64
33,85
197,166
704,27
1264,13
44,66
11,6
80,152
158,73
1247,0
20,72
53,166
683,112
783,93
9,40
1418,58
432,118
261,32
686,37
237,20
12,76
93,40
864,79
144,131
1202,44
349,29
728,81
336,79
564,90
1387,29
71,88
260,61
398,71
1730,129
290,124
250,127
324,3
416,116
147,166
0,141
1429,1
1215,38
578,114
1336,7
1323,56
1575,35
1155,157
9,35
1261,124
424,34
10,150
237,36
9,30
263,18
20,1
16,26
991,165
464,9
1303,146
644,89
146,30
1010,40
52,32
17,1
38,135
1108,92
0,42
51,11
8,41
640,90
754,62
18,74
1324,112
949,61
498,109
0,106
1124,161
461,73
842,29
1142,152
221,50
112,21
107,143
12,6
11,121
459,146
7,72
63,111
714,8
1560,64
337,96
0,114
20,40
1069,85
86,21
20,1
188,23
393,1
588,14
143,100
1605,76
75,35
346,131
809,76
75,56
49,36
196,34
259,163
32,50
14,119
456,36
71,123
3,81
140,27
1138,21
220,71
1600,62
20,71
194,123
27,75
293,60
964,45
789,68
232,44
10,15
59,91
41,71
2,130
1378,100
1465,31
0,8
586,150
1600,3
65,95
330,7
1524,31
0,81
250,137
768,60
126,8
1424,13
191,67
1224,93
1090,41
132,102
247,64
205,161
24,140
351,103
141,58
25,58
99,88
1,94
660,80
41,30
102,129
377,19
0,94
1198,80
1150,0
27,138
91,60
1572,58
1619,132
9,111
737,165
12,83
764,145
274,83
444,55
190,149
651,82
1110,143
496,69
243,109
42,145
974,93
1556,122
2,25
168,28
21,10
74,60
98,3
336,72
524,126
277,151
1418,156
3,5
315,159
152,7
528,34
484,110
1675,40
837,90
228,85
758,19
176,61
682,138
1,76
4,143
0,159
72,160
1208,24
34,145
869,2
753,52
542,30
183,150
620,83
322,7
92,3
792,25
73,54
38,163
216,86
148,137
211,97
124,7
966,148
59,73
21,124
462,70
147,113
430,98
660,89
590,69
1112,32
283,36
194,82
1467,114
1668,129
51,135
34,78
448,77
372,33
0,53
44,94
12,57
763,85
1265,13
155,82
657,31
127,154
772,47
154,55
1176,88
1478,93
108,43
26,24
1595,58
247,27
558,52
1489,30
347,143
253,130
155,95
12,28
1538,95
355,126
415,0
661,106
979,22
241,148
342,42
1188,54
407,36
1017,92
628,0
1577,152
30,6
696,65
493,125
1222,51
152,136
1099,34
83,34
4,34
1304,104
273,0
673,97
12,54
1547,110
262,24
234,59
0,13
1282,53
1670,85
18,68
1135,47
1222,3
175,0
404,150
1245,86
356,0
6,6
361,42
216,5
842,17
762,72
43,7
209,19
1023,93
0,8
241,157
457,1
1268,125
848,8
542,97
296,103
1639,33
1390,119
1251,137
775,5
7,2
920,41
45,19
2,110
1659,56
1363,37
995,86
49,93
489,87
1399,146
2,31
1468,84
378,13
1167,68
40,161
952,137
18,14
523,160
1418,42
436,39
104,67
861,144
11,16
531,11
2,102
9,143
1336,99
94,0
1564,6
668,46
1057,3
1038,4
631,71
56,0
1625,29
1414,82
78,48
58,14
127,122
875,11
61,62
1574,133
748,2
483,58
1105,87
1268,8
410,119
697,51
250,74
206,0
635,144
768,89
1235,131
71,73
214,70
433,127
129,31
544,12
221,118
108,21
0,133
350,35
365,54
475,60
0,113
226,132
56,103
1697,3
359,55
486,51
837,21
775,3
149,122
1540,88
1008,12
631,116
298,127
5,35
61,161
1406,26
1279,48
304,11
20,36
20,56
807,152
100,134
427,93
267,16
1667,9
1444,143
1066,4
253,97
850,6
16,38
1147,101
1041,147
276,102
77,81
166,10
100,149
18,36
530,119
1127,107
209,4
400,155
194,35
1406,24
2,41
1458,2
41,15
88,74
1,69
1098,125
1551,41
1179,4
187,52
8,140
31,55
22,61
445,111
1146,85
92,144
458,98
0,126
416,85
1012,89
734,62
603,21
185,43
626,115
140,87
1704,89
512,74
838,47
196,115
451,45
321,68
178,98
324,16
266,78
23,139
358,13
1300,22
1052,17
947,41
452,161
66,60
1456,34
383,65
207,93
427,48
1571,9
92,133
136,32
1173,11
16,156
987,26
592,127
1498,5
1190,53
247,76
1038,128
1686,33
1700,81
1590,56
461,3
1632,102
47,146
1469,20
224,153
565,150
0,145
1630,104
108,19
191,80
226,80
1062,2
660,134
206,18
918,21
2,14
64,110
118,119
450,78
228,62
1421,103
659,147
216,25
215,157
168,27
89,152
50,49
147,30
1152,4
591,79
72,0
470,104
577,114
1395,2
141,24
732,5
109,41
10,72
759,75
1124,120
27,29
0,60
1240,46
421,36
134,43
112,139
551,103
47,153
0,131
757,4
370,0
230,150
112,140
352,43
631,57
1166,154
1043,59
39,38
1602,6
150,59
1166,35
834,92
8,45
1194,6
897,24
33,62
5,24
6,59
87,3
538,109
722,66
695,88
684,20
1547,155
165,79
794,110
128,69
83,64
1166,42
146,54
645,108
1708,15
1177,142
390,104
71,44
1500,135
560,79
799,104
1446,16
1021,123
449,39
22,19
604,5
3,13
77,111
723,11
1415,55
990,26
6,137
302,7
34,163
1257,87
144,85
518,41
1094,90
1491,17
731,3
622,154
8,104
132,0
7,110
244,113
15,108
908,146
372,83
754,117
0,83
2,59
66,69
56,58
72,5
1326,72
41,2
0,113
733,45
1608,66
185,53
275,3
245,132
328,106
173,109
166,88
1031,140
985,22
10,155
866,99
433,83
0,25
335,117
1430,131
394,14
1144,95
10,154
16,37
1409,11
855,90
180,24
94,9
67,34
1672,47
1077,141
57,17
1386,90
0,10
288,10
461,108
1280,98
950,60
335,1
112,23
237,48
4,83
983,50
233,33
599,18
1154,12
627,66
34,116
719,98
1394,104
16,166
1086,75
8,32
32,13
1033,11
546,62
832,27
554,30
516,8
973,155
79,67
110,29
700,159
1194,27
720,137
1529,98
1123,74
329,52
1329,43
161,140
1234,73
455,120
814,107
640,19
1,55
19,79
1199,157
194,156
1655,100
115,116
51,86
8,92
220,54
436,97
425,56
31,23
1,12
1423,117
111,103
1014,26
343,25
36,30
724,75
369,107
319,88
254,29
1125,22
93,17
3,32
10,116
1450,164
602,136
3,1
1162,89
831,56
1224,129
85,143
650,98
598,96
164,78
83,161
25,44
2,32
820,65
5,149
1067,14
474,120
579,30
706,31
1418,132
1089,2
975,152
766,37
758,37
51,2
189,95
1073,40
103,12
684,120
558,20
972,109
708,81
844,9
748,44
469,8
1535,52
686,59
119,0
1327,9
1236,30
514,69
218,160
221,10
1682,58
743,73
188,111
0,29
1342,34
185,20
1,14
1067,1
0,26
145,80
26,1
16,25
1282,7
887,77
1490,14
261,11
473,63
49,5
34,113
295,59
293,14
749,85
75,16
1236,67
469,5
702,77
1172,16
1619,63
213,39
493,163
3,79
438,130
1532,49
556,92
273,83
80,3
1410,34
591,101
241,68
601,13
1243,42
104,122
1552,25
414,144
1426,7
10,58
57,0
546,42
1662,123
577,156
354,30
534,8
597,38
156,67
1146,123
290,134
103,133
1574,77
225,4
1450,70
942,26
3,83
739,69
45,54
680,43
1,145
753,17
214,8
47,42
1290,63
61,55
1240,38
1404,6
187,69
1133,116
0,65
1058,27
391,148
204,162
43,90
1448,138
120,69
49,99
52,117
61,56
337,52
134,34
709,3
140,86
1066,28
103,0
568,15
1065,62
184,83
104,105
24,53
873,121
1393,157
1275,113
1013,104
1163,11
13,0
13,28
70,15
520,85
146,131
959,6
103,116
372,53
1190,8
1,128
0,5
788,1
1,8
222,25
28,10
669,95
64,129
79,135
669,10
88,4
6,130
1568,30
161,6
583,98
498,109
599,165
1144,29
0,17
0,23
599,116
78,144
92,129
209,54
801,151
759,53
862,2
429,32
712,52
263,28
913,82
28,34
719,99
175,146
1295,133
738,119
37,22
233,83
1600,59
1319,53
104,2
1198,15
62,4
1169,108
1136,6
1230,49
633,22
86,80
11,115
957,58
25,0
1020,130
1217,128
1338,18
1557,24
71,76
478,146
145,11
989,19
1495,10
0,67
368,33
1090,109
110,114
207,166
870,14
18,36
202,114
1093,94
1649,77
1729,86
1119,98
935,114
348,97
74,19
1043,80
673,12
511,64
164,54
1479,107
114,102
146,16
1484,74
692,53
10,151
293,109
1352,63
211,8
1110,12
64,83
572,127
186,44
701,45
557,1
2,149
184,16
486,95
1220,0
180,117
333,22
0,157
256,92
646,157
1581,149
843,96
0,95
4,143
1371,64
18,58
208,90
21,135
119,7
1176,7
253,111
794,3
1634,61
1070,76
918,108
1278,35
23,72
13,86
1142,121
748,3
497,6
88,29
32,10
691,77
249,84
44,88
603,11
146,29
170,10
318,108
132,82
1031,54
3,7
25,114
1309,42
1241,25
14,83
8,134
712,54
454,43
1142,6
848,67
383,14
165,45
1284,98
0,38
274,47
1053,119
215,48
411,6
306,20
865,76
1533,55
111,16
1565,54
189,118
512,60
186,1
1358,109
26,119
49,13
72,99
39,124
1148,90
998,113
95,48
1572,11
722,11
1698,99
168,89
142,29
11,65
728,25
896,120
807,132
1394,14
377,59
375,70
119,123
990,122
19,17
114,40
680,27
210,98
1,1
36,19
1098,52
876,42
20,91
381,21
1654,72
1156,0
704,113
13,120
1359,46
26,44
78,0
1742,83
331,36
317,104
221,106
1006,71
1233,156
591,11
140,26
236,149
100,64
1443,15
180,134
734,27
115,145
4,108
894,80
1126,70
30,137
55,58
154,83
440,7
281,13
301,65
31,132
211,145
259,57
1439,36
1269,4
366,77
21,133
231,63
18,34
1555,29
707,33
20,152
69,142
1635,27
20,84
19,62
1610,111
1,80
29,44
380,89
1054,104
213,31
388,12
288,30
60,39
799,12
12,131
19,29
24,51
1659,31
9,140
262,138
202,15
1195,4
16,143
824,6
977,10
277,111
336,10
236,43
574,75
217,1
1667,34
35,27
0,56
1270,88
914,80
1589,144
49,1
1590,68
1130,98
1045,161
862,56
359,115
0,99
800,4
192,118
426,129
9,110
693,106
14,151
1283,23
39,33
144,115
1493,125
63,72
1450,55
477,89
0,72
1660,24
288,9
476,112
568,65
37,95
1485,105
1538,27
2,108
668,159
364,101
393,41
65,0
663,51
0,154
877,55
50,29
165,76
882,23
1371,50
198,14
263,85
599,11
401,91
797,129
345,3
1494,27
1065,54
177,54
690,132
1616,25
70,62
429,111
66,92
1272,22
313,0
355,28
1259,93
174,85
6,91
759,25
294,154
20,109
26,158
514,82
1268,118
409,124
599,20
128,161
15,4
1244,162
3,7
1454,122
255,22
412,122
101,86
258,115
347,158
891,7
1666,17
103,18
457,90
861,0
675,146
330,103
254,62
9,23
31,80
526,8
802,15
1314,10
81,54
1202,143
160,80
174,110
130,47
63,96
1595,120
544,31
239,117
59,6
344,0
415,103
98,13
128,134
88,53
11,53
6,78
49,131
1028,11
211,62
13,86
84,11
1,19
1355,47
326,72
1667,90
916,47
1318,81
480,26
1130,85
406,23
203,95
1226,12
57,121
1111,107
131,147
1203,152
89,17
983,165
1535,151
1,67
11,138
630,91
25,100
1660,92
534,9
291,1
161,152
266,128
489,103
813,71
1442,102
657,19
217,15
107,75
937,46
1154,104
694,59
1111,63
798,141
1246,49
456,103
101,90
943,123
320,22
461,1
1105,54
201,118
501,70
47,51
4,47
6,166
5,62
1671,164
798,114
1060,3
1312,99
340,108
936,115
1454,67
61,92
754,5
18,54
3,115
1158,69
9,133
16,132
99,1
977,102
612,3
30,22
450,8
42,94
870,17
1471,52
443,116
123,58
1579,93
6,29
0,49
204,72
950,87
513,64
769,122
1337,29
367,97
1469,141
815,151
1017,0
416,146
362,11
1520,28
474,36
460,56
668,68
8,5
0,111
911,155
897,23
392,39
14,33
745,42
205,65
388,70
351,45
49,136
785,32
1502,140
765,102
84,32
154,141
592,80
357,2
1462,16
154,7
371,51
1328,120
124,17
986,96
530,159
1540,118
604,23
528,42
190,103
1043,44
520,17
437,67
437,79
607,126
865,76
621,8
187,126
207,125
907,139
3,5
6,82
851,38
266,111
1214,20
12,86
298,102
63,23
151,122
347,165
187,50
269,25
131,76
1594,83
332,57
380,5
1428,106
864,55
99,7
14,16
293,0
220,9
831,145
327,6
1308,9
260,122
364,105
395,7
1344,25
422,108
170,151
430,34
402,19
95,49
1472,102
390,28
27,94
705,155
908,62
369,97
594,161
168,134
1460,122
886,104
978,127
29,130
395,135
490,160
98,64
575,120
539,122
85,129
8,70
946,10
789,123
348,9
1002,33
731,5
545,116
435,82
0,14
75,92
595,162
633,48
997,32
749,30
122,97
302,95
76,27
54,10
1689,39
226,78
316,54
54,24
816,77
181,143
1,0
228,40
1685,2
1210,58
223,3
428,143
1600,136
72,7
106,55
509,88
160,116
589,42
0,52
8,73
7,66
724,151
1003,69
1035,61
573,66
1514,7
1273,58
1265,73
524,56
934,49
293,27
80,136
7,126
1,11
772,111
419,71
1157,25
1276,19
1060,21
715,18
374,110
71,123
1235,110
375,162
480,126
2,99
484,54
72,27
205,50
98,107
655,112
380,21
379,156
1120,13
1464,128
388,6
22,123
112,49
133,143
0,36
479,106
998,50
36,109
1413,109
9,25
447,75
499,79
1,22
168,156
1084,10
1324,111
5,59
4,27
706,87
25,105
492,146
639,163
542,154
154,121
240,104
939,80
216,71
956,85
13,145
273,57
1447,154
0,162
1263,146
2,63
1051,41
0,17
448,24
391,62
165,60
887,71
655,128
1715,10
1727,65
130,112
805,29
167,150
5,45
498,18
343,127
8,50
728,110
1618,119
1358,134
1288,164
470,98
1360,10
1150,11
1268,1
1339,76
39,48
48,118
8,141
490,5
131,18
59,63
21,84
1357,80
0,21
1019,74
5,17
6,136
1348,134
711,39
25,2
398,14
2,132
1705,15
5,104
1614,104
26,55
23,146
23,134
1326,40
1652,79
862,10
5,146
99,17
1637,93
278,98
212,39
241,137
1725,0
1634,113
64,59
308,47
865,75
1251,44
290,19
791,2
79,74
1286,2
1,76
888,1
221,6
25,5
7,19
59,21
141,103
523,119
1207,136
72,67
177,52
0,163
880,159
0,99
417,18
2,135
1465,157
438,12
