lhs,rhs
400,23
1703,57
24,50
126,76
102,64
910,151
966,136
1037,5
1458,48
1623,4
1118,59
1477,107
677,105
1629,147
7,125
739,42
123,16
324,87
1023,45
1222,50
322,117
333,48
90,77
769,102
1214,129
969,25
169,89
1597,108
352,138
1688,2
789,86
786,77
7,125
473,3
350,17
679,79
67,9
808,153
84,21
1294,157
9,97
182,82
847,0
136,2
369,113
705,68
81,101
0,163
0,163
967,9
629,94
884,35
677,105
28,107
76,16
9,97
75,3
558,88
1164,15
1584,12
880,53
65,60
902,10
1,88
1221,3
112,1
1043,49
807,149
19,51
1706,156
1604,70
555,79
3,67
914,101
589,89
14,4
1432,126
137,61
949,22
96,54
1046,42
133,36
1173,20
1037,5
7,125
983,152
298,58
1132,39
398,52
239,101
154,80
244,66
21,1
455,146
0,163
69,145
1088,100
37,114
34,26
35,148
1225,33
310,90
1250,21
281,43
298,58
132,98
850,14
1049,25
295,157
196,18
42,38
4,36
10,109
712,15
365,139
67,9
298,58
436,50
297,129
389,107
8,164
37,114
4,36
1459,122
723,3
222,21
129,94
110,54
801,103
462,154
741,47
392,28
863,52
342,73
499,140
667,161
0,163
11,77
94,155
103,1
11,77
809,129
63,28
147,16
159,6
4,36
1129,58
214,136
40,96
1011,4
8,164
78,165
480,122
3,67
0,163
200,84
1276,28
229,12
66,28
1570,136
1369,50
758,86
262,11
508,10
486,160
149,82
45,69
667,161
113,72
891,100
241,8
42,38
717,115
1,88
1687,14
0,163
1711,63
1126,138
1495,24
720,124
646,41
13,26
1521,116
1329,130
1266,74
1434,50
513,145
1093,20
353,126
1172,32
831,12
10,109
154,80
989,1
273,37
10,109
1681,37
709,34
285,136
1002,16
997,50
858,49
612,113
12,104
1,88
1684,15
461,49
1453,17
191,42
843,33
1081,19
952,41
1159,108
55,67
1632,5
1363,50
29,42
341,32
1335,162
573,67
1400,57
141,21
1438,37
143,25
142,74
925,16
26,38
112,1
477,10
982,6
1082,20
1415,155
961,33
244,66
16,123
5,133
197,32
115,14
524,11
881,60
1420,48
352,138
1052,128
888,115
41,82
0,163
45,69
664,49
57,153
1557,73
468,3
1048,111
2,60
1134,69
1612,90
60,24
713,33
501,42
5,133
2,60
1356,119
1185,57
189,47
832,10
96,54
688,135
8,164
1414,73
288,128
3,67
1570,136
24,50
129,94
0,163
860,31
20,50
1115,3
6,13
595,3
1294,157
47,8
504,85
5,72
1695,23
857,120
440,44
709,34
0,163
17,0
654,49
0,163
1044,19
2,60
9,97
553,125
1437,36
573,67
203,42
1,88
39,57
868,9
777,0
150,48
1227,43
463,15
400,23
127,11
1564,126
785,100
1117,58
0,163
338,29
876,45
7,125
266,53
1629,147
59,53
874,52
8,164
1133,5
0,163
29,42
36,137
591,38
407,58
128,22
1556,12
562,124
570,16
53,9
311,127
661,8
526,72
431,1
5,133
8,164
26,38
713,33
1500,23
1140,88
288,128
765,34
1479,124
1160,135
970,49
72,56
57,153
879,61
437,8
281,43
85,84
6,13
113,72
684,22
18,21
1468,132
54,126
3,67
770,1
675,84
1580,87
45,69
83,1
47,8
52,61
1344,132
696,8
477,10
399,39
1575,16
173,14
1442,29
638,60
1131,22
1731,11
166,76
94,155
573,67
39,57
1603,153
843,33
1,88
628,127
875,105
1689,87
262,11
472,122
735,37
341,32
78,165
672,143
1446,13
677,105
789,86
1290,75
1715,91
1256,43
1175,40
573,67
1301,1
1162,106
820,2
265,158
935,158
190,34
1246,93
57,153
10,109
1545,4
19,51
924,22
25,62
1347,12
1233,125
353,126
861,14
1153,65
1515,21
40,96
97,57
11,77
18,21
4,36
514,153
208,121
56,11
1145,59
332,121
545,47
1513,86
9,97
0,163
90,77
0,163
4,36
4,36
1235,96
513,145
706,4
822,86
116,125
1496,70
30,114
155,145
17,0
31,84
399,39
294,141
353,126
97,57
72,56
1695,23
34,26
1502,54
4,36
2,60
4,36
201,15
970,49
1568,35
291,13
356,164
79,5
1000,47
281,43
42,38
6,13
1137,40
495,45
1288,93
447,33
73,3
165,73
1638,64
764,52
702,77
159,6
1738,125
481,133
86,111
284,41
1735,65
78,165
758,86
517,123
1533,64
110,54
499,140
1190,42
26,38
20,50
67,9
1206,61
1148,27
0,163
1237,163
162,143
8,164
388,75
970,49
3,67
56,34
947,85
575,64
1447,81
232,76
1683,0
0,163
1,88
29,42
794,2
301,10
86,111
20,50
1131,47
47,8
1490,23
21,1
203,42
249,153
414,115
702,77
970,49
264,83
5,133
412,27
1245,77
140,27
3,67
155,145
859,115
1391,80
115,14
985,3
936,121
118,91
134,135
153,4
1452,8
4,36
444,37
0,163
25,62
743,136
2,60
731,7
874,52
261,136
73,3
1452,8
77,105
298,58
33,156
1371,43
111,25
543,17
1073,22
12,104
716,148
615,0
61,68
343,66
311,127
527,27
135,17
46,73
0,163
707,36
89,71
145,71
7,125
1102,94
658,41
750,73
0,163
810,49
5,133
1497,30
29,42
1440,52
489,150
1159,108
606,47
82,13
396,157
342,73
7,125
1159,108
1321,38
911,99
2,60
2,60
4,36
1189,39
22,110
204,144
12,104
152,33
667,161
7,125
305,2
1603,153
222,21
1460,74
412,27
74,88
1133,5
583,151
973,129
1383,52
1014,156
23,58
1336,133
18,21
30,114
0,163
479,65
1717,112
233,57
119,34
29,42
1325,148
455,146
144,162
620,105
336,157
1184,48
1354,53
676,35
1613,52
10,109
902,10
931,3
1107,76
150,48
970,49
572,93
238,105
1443,54
0,163
417,36
1552,28
260,31
2,60
143,25
526,72
218,7
405,26
784,10
1249,58
199,69
638,60
116,125
9,97
0,163
719,144
74,88
441,23
566,14
1099,32
1661,157
419,125
969,25
23,58
257,25
13,26
487,140
425,98
484,147
58,21
133,36
316,14
1631,121
14,4
1022,91
3,67
786,77
672,143
115,14
27,157
119,34
147,16
2,60
0,163
286,30
122,46
154,80
908,75
164,150
1167,67
161,4
1709,100
475,21
1265,5
12,104
161,4
815,42
68,4
967,9
84,21
37,114
247,84
551,99
120,127
1115,3
186,131
329,110
366,78
16,123
625,90
1666,48
876,45
1487,83
15,53
762,49
860,31
1364,14
48,113
684,22
579,81
283,0
115,14
132,28
873,2
0,163
1099,32
242,55
987,25
1044,19
5,133
40,96
1335,162
49,5
251,96
1390,57
493,51
26,38
2,60
55,67
0,163
0,163
233,57
20,50
8,164
1182,57
138,156
846,74
140,27
630,64
30,114
1316,99
34,26
138,156
20,50
0,3
933,35
413,14
177,0
342,73
403,111
26,38
885,78
1012,50
1123,99
936,121
437,8
1192,76
649,17
60,24
124,158
218,7
62,22
1526,159
20,50
780,57
429,22
2,60
1110,38
1243,0
381,29
65,60
862,115
105,113
193,49
116,125
777,0
25,62
795,75
904,77
375,78
27,157
125,6
264,83
569,17
740,82
2,60
603,33
485,19
23,58
0,163
444,37
159,6
379,161
135,17
289,105
713,33
772,4
179,54
18,21
4,36
1276,69
1158,102
271,82
66,28
1102,94
447,33
305,2
12,104
230,9
877,115
0,163
280,55
1451,128
339,52
45,69
249,153
428,31
336,157
715,62
305,2
968,113
435,106
1494,80
7,125
203,42
99,69
933,35
4,36
121,1
1327,27
295,157
0,163
1234,8
235,54
472,122
1211,2
692,142
268,62
1277,137
621,9
121,1
1223,32
1268,15
127,11
474,23
923,151
568,2
5,133
1342,162
64,63
1478,51
850,14
385,136
87,147
75,3
351,14
539,15
14,4
175,67
517,123
1601,39
4,36
73,3
528,57
1354,53
125,6
22,110
426,92
0,163
1310,0
68,4
1262,48
84,21
1241,59
221,128
574,93
132,98
843,33
1163,65
56,125
0,163
59,58
72,56
1073,22
1558,95
304,81
1238,154
1390,57
0,163
1,88
15,53
37,114
1027,47
998,83
809,129
228,98
837,68
187,127
10,109
1,88
36,137
1112,13
1734,3
195,161
21,1
1665,18
1705,65
350,17
1516,108
674,85
406,133
640,0
617,102
6,13
1529,54
266,53
0,163
22,110
505,41
1022,91
3,67
644,142
814,148
485,19
421,98
313,125
315,30
311,127
302,70
430,45
277,26
1486,88
1683,0
22,110
291,13
1149,129
49,140
2,60
422,39
136,2
0,163
362,136
469,55
79,5
454,40
1294,157
0,163
1,88
1,88
608,40
411,31
289,105
133,36
12,104
101,56
789,86
358,92
1211,2
21,1
1039,49
2,60
676,35
501,42
0,163
1395,98
0,163
75,3
3,67
207,112
1055,1
9,97
1025,2
1401,84
1048,111
641,79
308,23
607,0
467,50
71,50
86,111
563,34
362,136
1,88
229,12
1651,93
421,98
146,143
255,101
759,81
65,60
8,164
1022,91
1053,90
1292,14
392,28
739,108
604,33
905,19
1682,25
657,124
999,54
1185,57
1453,17
753,13
11,77
916,22
81,101
47,8
1440,52
220,139
317,114
656,160
0,163
5,133
1232,99
105,113
1513,86
693,4
423,41
706,4
445,163
1049,25
918,50
378,82
3,67
57,153
0,163
233,57
1743,67
2,60
1082,20
1040,10
1372,155
428,31
271,82
48,113
968,113
394,115
1353,122
1074,101
1711,63
685,38
11,77
543,17
45,69
1291,20
817,1
98,17
466,75
1693,85
208,121
392,28
1726,23
259,145
1118,59
935,158
845,72
972,38
947,131
767,103
1497,30
349,21
1380,125
57,153
67,9
169,89
45,69
314,28
92,137
90,77
304,81
1234,8
1585,27
590,8
899,51
51,46
482,161
69,145
75,3
550,19
250,157
1599,105
888,115
33,156
1319,112
1302,10
1258,142
256,6
259,5
490,99
50,112
148,25
22,110
0,163
0,163
4,36
1454,39
1,88
10,109
20,50
40,96
988,0
796,73
738,158
887,10
48,113
1,88
6,13
322,117
0,163
1082,20
57,153
5,133
1,88
266,53
578,1
1246,93
1043,49
0,163
286,30
680,40
430,45
1335,162
216,22
59,58
1347,12
1088,100
432,153
527,27
1438,37
1517,53
619,13
450,7
558,88
257,25
1291,20
280,55
788,13
23,58
10,109
183,16
712,15
5,133
91,9
295,157
515,147
703,69
1594,5
92,137
1357,14
2,20
277,26
433,152
31,84
488,141
1268,15
122,46
659,111
1187,72
1177,101
7,125
1601,39
1118,59
17,0
12,33
186,131
1315,80
713,33
558,88
181,18
1203,30
2,60
1137,40
443,3
352,138
20,50
986,95
31,84
263,1
844,110
9,97
871,42
0,163
39,57
587,10
488,141
21,1
1218,40
3,67
176,108
650,152
78,165
11,77
35,148
15,53
268,62
287,68
447,33
971,8
974,8
549,10
525,24
1013,125
236,40
743,136
1634,64
106,42
137,61
396,157
942,88
286,30
715,62
1678,10
44,46
478,2
6,13
103,1
1420,48
694,131
55,67
699,124
18,21
144,162
1481,48
937,135
1400,57
131,130
411,31
171,39
1,88
1235,96
407,58
13,26
1111,69
0,163
396,157
406,133
142,74
15,53
1108,109
119,34
429,22
3,67
1400,57
1610,147
539,15
1216,0
341,32
0,163
131,130
1202,52
322,117
134,135
494,51
65,60
632,12
61,68
268,62
31,84
15,53
11,13
675,84
1171,119
118,91
168,1
966,136
617,102
425,98
124,158
1684,15
5,133
305,2
442,19
85,84
210,153
517,123
144,162
248,89
625,90
66,28
500,123
253,18
1177,101
89,71
491,124
255,101
30,114
190,34
827,42
1519,92
17,0
225,67
516,79
1277,137
1505,6
104,39
392,28
49,140
467,50
596,11
943,111
1259,164
674,85
1505,6
644,142
45,69
65,60
379,161
27,157
9,97
573,67
81,101
929,57
216,75
109,8
198,63
849,63
589,89
242,55
1392,71
179,54
350,17
628,127
277,26
628,127
13,26
24,50
140,27
506,32
484,147
124,158
235,54
0,163
1638,64
0,163
0,163
11,77
9,97
928,122
1087,26
1409,139
1305,40
37,114
308,23
1132,39
250,157
427,113
0,163
29,42
1727,68
89,71
1307,53
125,6
157,148
576,126
7,125
68,4
19,51
1721,28
1639,132
1547,14
1333,15
128,22
34,26
565,11
244,66
58,21
705,68
28,107
1712,1
382,38
548,70
200,84
255,101
1644,160
96,54
8,164
1398,91
0,163
230,9
0,163
11,77
11,77
536,33
1000,47
521,69
13,26
430,45
982,6
1,88
901,58
239,101
9,97
145,71
52,61
129,94
301,10
1189,39
110,54
1455,156
1157,44
550,19
1629,147
227,157
47,8
1172,32
47,8
1209,18
196,18
52,61
1518,2
398,52
1693,85
1166,48
187,127
1438,37
104,39
0,163
6,13
97,57
923,151
1461,95
297,129
771,76
154,80
606,47
56,11
903,35
19,51
18,21
46,73
71,50
101,56
0,163
15,53
355,36
1080,15
350,17
154,80
1564,126
557,46
22,110
163,103
94,155
96,54
1407,55
146,143
15,53
43,65
152,33
250,157
168,1
254,8
13,26
493,51
320,71
537,20
734,62
1003,41
958,75
547,63
614,51
13,26
41,82
1683,0
146,143
328,55
845,72
401,49
462,154
1288,93
2,60
0,163
350,17
723,3
1006,15
389,107
541,56
64,63
451,37
1171,119
81,101
649,17
1164,15
1463,86
476,115
142,74
26,38
0,163
439,155
153,4
454,40
1395,98
615,0
551,99
1525,28
182,82
603,33
0,163
203,42
1179,99
48,113
153,4
81,101
499,140
1102,94
20,50
341,32
1185,57
1172,32
165,73
0,163
22,110
499,140
398,52
1683,3
9,97
157,148
37,114
70,3
1157,44
6,13
531,92
20,50
1114,70
0,163
938,71
501,42
965,131
696,8
887,10
103,1
557,46
250,157
726,71
1,88
255,101
51,46
10,109
1582,55
1566,141
399,39
366,78
1447,81
5,133
539,15
57,153
0,163
35,148
810,49
1509,115
1278,47
171,39
540,2
1253,97
309,13
1443,54
256,6
1052,128
121,1
1020,92
462,154
248,89
685,38
1592,105
698,8
1187,72
188,4
1079,68
351,14
1243,0
1317,127
925,16
2,60
396,157
947,131
312,114
932,129
9,97
41,82
892,128
490,99
66,28
794,2
171,39
1333,15
1096,42
1386,13
651,143
1334,118
424,157
715,62
528,57
177,0
384,5
262,11
1541,137
2,60
1249,58
1197,20
22,110
443,3
55,67
207,112
402,155
57,153
0,163
1552,28
159,6
1319,112
782,119
849,63
104,39
2,60
267,82
202,48
1,88
865,5
184,92
348,142
149,82
1205,156
41,82
38,3
1102,94
172,53
85,84
222,21
684,22
311,127
404,80
18,21
697,151
47,8
0,163
924,22
257,25
1549,73
34,26
716,148
1439,53
0,163
1181,34
439,155
660,26
14,4
0,163
2,60
70,3
176,108
1471,85
1666,48
592,13
219,72
876,45
1391,80
1563,62
440,44
1014,156
2,60
33,156
307,92
1644,160
28,107
337,19
253,18
1093,20
1007,102
87,147
1162,106
0,163
1653,76
639,59
577,85
720,124
460,1
216,75
1120,13
455,146
244,66
1538,134
157,148
27,157
339,11
556,11
456,45
0,163
1707,6
19,51
642,8
22,110
1369,50
240,33
1624,1
752,130
175,67
295,157
17,0
1,88
232,76
616,53
1087,26
66,28
768,62
95,49
27,157
423,41
437,8
621,9
241,8
1238,154
179,54
1554,2
105,113
1263,15
3,67
487,140
114,97
83,1
1335,162
262,11
352,138
993,13
29,42
625,90
462,154
28,107
88,52
819,87
61,68
491,124
719,144
241,8
432,153
236,40
990,82
153,4
252,49
27,157
1191,69
544,126
1375,35
412,27
32,76
1587,67
1377,42
25,62
1112,22
89,71
31,84
156,60
135,17
1144,111
613,9
133,36
385,136
267,82
389,107
0,163
19,51
201,15
181,18
197,32
997,50
0,163
166,76
817,1
49,140
225,67
16,123
2,60
32,76
10,109
54,126
1104,155
414,115
938,71
67,9
1518,2
63,28
52,61
842,92
219,72
433,152
890,34
1578,164
88,52
78,165
268,62
306,140
441,23
347,2
4,36
20,50
11,77
30,114
766,143
100,47
607,0
870,7
516,79
53,9
1070,57
421,98
726,71
572,93
162,143
489,150
72,56
381,29
355,36
1589,139
312,114
58,21
828,148
1498,40
308,23
46,73
1387,54
606,47
845,72
866,29
79,5
802,73
1028,121
4,36
103,1
556,11
1289,67
1652,1
0,163
1439,53
158,35
633,26
343,66
78,165
751,54
0,163
1533,64
533,98
75,3
1510,82
386,80
195,161
292,166
1717,112
70,3
10,109
3,67
154,80
1066,13
69,145
800,159
236,40
12,104
94,155
36,137
244,66
71,50
539,15
9,97
1677,36
239,101
1171,119
529,97
208,121
158,35
57,153
928,122
943,111
367,94
728,110
314,28
204,144
19,71
1697,122
774,19
1068,140
1382,57
1291,20
1114,70
41,82
1271,7
607,0
63,28
94,155
91,9
1,88
156,60
7,125
1284,19
1,88
97,57
858,49
0,163
76,16
1599,105
1624,1
34,26
482,161
163,103
1022,91
1127,155
455,146
185,100
483,38
119,34
286,30
1524,82
47,8
419,125
10,109
36,137
152,33
41,82
1297,86
34,26
615,0
0,163
122,46
554,82
176,108
1554,2
1299,71
138,156
824,97
32,76
623,75
33,156
308,23
239,101
1384,21
7,125
740,82
1,88
581,100
35,76
104,39
147,16
882,30
1480,60
1489,12
767,103
827,42
373,83
849,63
0,163
941,43
5,133
1016,93
248,89
830,86
1012,50
535,23
944,73
49,140
1416,5
1,88
0,163
695,74
0,163
284,41
307,92
586,17
1574,1
656,160
1,88
442,19
178,100
531,92
1553,139
180,14
1110,38
0,163
282,119
560,148
94,155
1656,33
1154,140
87,147
244,66
1458,48
1163,65
400,23
30,114
801,103
65,60
1076,116
1736,52
1101,16
52,61
13,26
9,97
750,73
687,128
1679,17
40,96
1593,96
158,35
755,77
945,115
1245,77
29,42
1067,36
4,36
1629,147
342,73
6,13
92,137
219,72
25,62
324,87
547,63
1155,81
12,104
1254,69
1294,157
0,163
420,70
22,110
146,143
285,136
463,15
131,130
1185,57
1391,80
437,8
164,150
1,88
1143,65
1277,137
156,60
257,25
91,9
1702,12
1640,54
721,83
64,63
519,81
269,10
804,104
190,34
231,81
471,16
279,98
546,68
450,7
76,16
1478,51
1621,44
424,157
265,158
419,125
572,93
330,161
180,14
11,4
170,51
1186,30
643,3
298,58
1,88
1374,163
0,163
1657,66
287,68
334,145
546,68
462,154
38,3
1377,42
850,14
893,13
546,68
338,29
167,102
921,89
546,68
41,82
267,82
615,0
135,17
18,21
