lhs,rhs
65790,3680
1327,10910
46455,10995
77793,12538
1225,3013
23566,30861
69365,2377
38507,17359
35515,7319
44582,31051
43955,29151
2067,18799
36154,6837
39357,12904
77302,27896
7,832
14996,20589
10,16873
37347,1443
26053,21580
10414,19558
55417,13395
20319,25120
8812,1209
3628,29976
26556,1824
74509,10593
1369,13061
2274,9380
24497,15607
32413,8296
30839,24809
2495,29882
3047,28430
551,19873
11043,6928
55718,21570
1144,8617
48807,29597
129,23437
38592,6869
32409,14881
83,24030
29619,11872
24638,1340
30092,33167
20298,511
51461,16539
17378,24819
0,24028
38586,1096
949,26670
8338,7546
21878,21434
47589,8126
185,23415
10405,14698
46665,32809
7561,26441
35295,23378
23525,27875
863,10225
38961,23578
35789,8131
76503,27343
832,8008
9153,29139
32157,2649
61824,23060
12921,20831
8995,4137
79968,28650
15002,8958
29882,14593
14580,10792
17368,6706
80988,28473
65759,15849
12648,221
26960,25351
68058,9733
44999,16781
54276,15703
44472,5538
0,22086
65831,15019
32,5887
3492,19569
37950,14733
67603,27670
8604,22037
1828,6496
38056,19643
13373,2139
32,13458
78562,5018
12609,6358
70595,8292
23993,14161
51915,2176
12829,26905
44373,28609
3377,6278
49998,25920
24654,16305
51721,20294
4770,15728
448,3771
42649,11053
15174,26899
6373,2801
41448,23393
55797,6616
23204,25404
81869,13798
13901,14391
70641,25219
43097,8914
33037,6956
4568,25542
23484,18307
45537,30856
85195,4096
38461,18220
70586,30981
33454,28546
68753,5686
74907,9150
76018,20800
1148,7912
65302,31584
1264,4698
13,12254
542,22224
22688,20466
74508,12082
21080,23328
7787,1217
5323,89
44142,1008
1523,7555
1369,8205
39573,1426
63746,20101
6502,18571
4097,384
31991,10613
41903,29862
1719,6646
52254,17604
2131,12852
55549,33519
49549,13214
49536,16146
25604,713
36703,16922
75763,10045
27255,25464
33048,8595
811,735
227,21833
17,14751
71956,3465
84549,684
12688,14543
37436,19592
28568,33297
10766,17221
65333,3733
44991,25768
6445,1
72105,30153
1616,11445
73,25832
13462,16001
58529,6712
1053,1013
65344,33534
31169,23266
6641,17046
26284,980
76789,21082
77411,1274
13283,13883
15666,22563
12797,3657
10286,2717
300,6551
1219,7088
163,25552
79153,12704
19619,6513
9,30988
20216,31619
64186,20983
14226,4776
15834,13481
42594,30315
2080,8686
11048,1373
24427,31129
83404,8436
20632,4104
3831,22906
18685,25730
49427,6346
84142,1790
63846,11672
3057,3350
68677,25676
1737,10427
1288,21104
69331,783
76389,13042
21723,23705
71353,12843
83206,2534
16988,24423
2352,17182
1130,7492
55874,17352
86,3173
48685,14129
70327,13854
6560,19326
48438,17180
11,12081
9543,213
11541,2629
23886,24363
27925,28610
14244,8171
17741,24149
6,8908
61699,25206
39479,6050
3908,29642
45746,10027
46621,3524
3006,16523
85465,27481
39315,4110
7937,13059
7588,16217
18698,25638
63636,18388
10364,20411
1779,1505
71688,14034
1429,31790
26746,15241
2413,8398
10455,15545
7063,12009
609,2426
60711,24759
55453,31683
23874,8192
73289,27613
16617,8184
81133,33255
22525,26319
2573,27612
3436,8996
7222,28604
58898,5698
1712,9958
59469,11760
3056,13495
54811,15138
54834,7110
9878,937
3722,14625
77816,31295
56238,202
10164,21224
25008,20521
16256,1212
30048,15306
2747,22620
63548,22669
20612,7209
67758,3829
718,7856
114,22042
30789,9347
21523,1562
752,9089
29801,9666
6466,2597
16464,531
119,254
15320,31485
5611,6073
12701,27422
45746,9972
26584,15106
73451,17985
164,17688
19035,25586
15314,6127
7824,13253
46562,2960
7595,29854
50705,24593
33559,10011
31751,4894
12282,1224
10092,7416
11491,31914
865,2346
12105,15814
1247,16413
76683,312
72346,27870
60971,7510
18634,2767
63590,31030
20112,18664
74542,17833
860,4961
57760,15644
2412,1475
0,7744
80910,3138
26700,6061
54306,12438
61963,26180
6142,29686
19258,28955
982,8349
1714,21968
28448,3505
65850,12435
33910,25155
3905,14164
7108,26639
79752,3646
31121,63
72553,170
56455,26833
12074,12908
1059,19063
60872,26795
5847,18433
12971,15407
623,10696
19964,14290
23936,32059
23752,3124
73148,27641
14788,27819
42264,13009
1989,6199
70063,16498
62,18945
39736,4754
11197,9141
74108,25723
162,425
17104,1887
8296,29941
45111,28688
42826,1326
6329,26064
1115,4381
84883,6285
126,12432
13733,3002
5606,2122
28576,23069
69616,30391
12738,10789
5586,1270
22,6492
10855,9246
1818,4260
25779,6915
25119,28841
1602,23948
54877,29634
20489,11479
1062,12423
31931,802
1036,17060
10102,12119
251,11945
255,14098
78973,27936
0,20231
11975,8557
7353,1630
16589,31257
60490,17694
3786,25697
178,26231
5693,6303
1620,10230
1065,2589
11184,16222
56334,2572
77494,843
901,15721
83228,29429
13588,289
29946,15479
86788,245
1400,7443
2452,29668
63,21578
24964,21799
77137,6716
15470,9566
13081,8623
15424,22093
80280,6020
22396,7014
86004,29425
5833,10145
12099,18862
1403,26217
27694,12434
5980,4880
2338,25944
14683,20931
54388,31294
47687,1115
52939,2056
2226,16529
73294,6602
66261,5321
14163,15743
1907,16651
36110,12499
1256,2463
44919,12750
8631,977
20,4487
0,1115
588,14114
80614,32412
39258,18719
23111,3528
79039,16446
23571,27708
6093,7181
1345,29157
19083,31703
9327,4490
52577,27992
54695,27925
13670,29050
9211,5190
76785,11139
347,9638
2759,21840
10316,15450
63580,30905
0,14226
3129,7264
66451,4739
42513,511
7985,4015
70590,8886
558,11787
54906,26189
9454,26143
54340,20655
3925,29922
9999,588
82796,17307
34663,3841
6586,19170
80275,2178
22021,13167
410,24587
720,13554
115,1866
34724,27352
73882,33117
9242,23458
51558,6927
15292,3486
14,14344
17242,30232
12218,917
59051,20672
77292,28959
683,18
33417,29973
19294,13915
8712,7150
8,7399
39656,21529
28259,21657
7619,19958
827,905
6034,15770
10880,21598
24059,13369
10744,3030
9620,8877
33414,27179
12476,24937
67100,21542
36399,4205
59239,10264
43479,20428
5386,22092
50739,6932
44464,15430
2171,30728
573,21872
75024,8806
79172,19511
1790,14352
35471,21842
39914,6191
82228,19585
32729,19036
72121,11525
60133,2709
10309,5253
66776,4489
65409,16748
21391,15611
25595,3683
63781,18093
11628,13851
7562,26365
71568,8991
72650,7164
18573,9638
61341,4305
63250,26676
30418,4062
2774,12479
12053,25179
24718,618
17688,27625
1205,29436
5242,17137
44,2949
12601,5975
28788,22797
4833,9407
1329,28598
13724,23248
37859,10483
13463,3514
45625,99
6710,6587
19529,14302
20004,58
16263,14328
5974,23185
26,23826
78047,16543
12973,28935
2748,10748
8452,16252
15344,27121
17126,16365
23776,28518
1330,2458
22504,6622
6409,5786
1061,29275
12794,26575
66690,14770
2648,5929
2796,7797
12,32377
569,1625
3331,27524
1838,25664
10184,447
73448,29063
20720,7286
8949,4693
49100,3569
55362,21577
26901,17859
11902,18358
28640,15011
21973,11051
404,14822
959,32985
17621,22655
9362,16267
41057,32387
72210,3731
5269,18286
5819,7438
10233,7852
206,8170
1067,8642
35092,2283
37452,1614
357,16140
8017,12007
3237,25433
25357,12685
3202,33335
30090,185
82269,10148
21474,30922
64150,1279
31550,911
2535,9529
82085,8270
3520,8019
2625,30377
27742,15524
10469,3917
39104,23022
47098,26321
13999,26145
131,2062
69,31003
3213,1699
87019,28095
8751,17370
52798,6150
70391,25879
452,906
14273,26625
12757,32884
359,25123
18976,17497
10835,8005
19542,28025
52688,11263
218,7962
81876,8036
72246,16487
29886,22379
5332,7922
133,11942
41864,1046
17,24936
403,32448
89,31330
4133,10002
49476,21148
1261,28754
27060,20916
51898,7530
61968,271
708,15817
14542,18212
48,14827
14809,26073
2962,12975
2568,2292
22303,9469
25379,27054
37140,1344
56857,5244
3663,956
59743,25027
28356,11245
76307,1351
11710,16448
81919,19558
18876,20945
48301,6585
20130,20985
1,23585
5334,2488
56,9470
13906,32653
4013,8772
59953,14128
47930,9612
14279,12177
40994,8683
655,5035
7933,15623
24545,19998
58734,18594
10721,19225
767,11284
5921,29697
1455,9780
72439,20084
46697,4572
7685,1263
14673,7094
32173,29851
20153,10169
40826,17684
15266,21531
11749,11120
31321,7817
37310,22320
144,27637
738,25802
28285,16615
4496,6147
1650,9877
1280,25246
17885,33027
45912,8082
3008,13151
76278,12541
3608,680
7532,4423
372,923
17253,2
35226,471
78270,8690
26909,9134
8239,31824
55532,9387
65459,25642
50439,19971
86504,14498
725,13561
1773,15597
928,16654
12026,8902
11547,21794
7534,12844
9769,7333
33,25552
28026,16273
29049,3998
18089,2088
51371,23751
55162,26853
24781,7437
14845,1657
17314,23746
25354,26851
42,13719
48378,13996
51018,2463
15855,21392
103,4318
13986,7063
9,13963
4764,18984
72383,19714
11385,19177
6883,3938
10577,20273
27942,10243
25997,26440
7375,17875
304,32354
15133,3804
79550,26014
8088,2968
6223,262
25295,28484
7983,27932
18893,9599
6140,23324
69369,27873
66743,2250
8738,4095
68453,29165
21906,4864
70,2340
13939,5251
38369,17328
39735,1715
15535,13419
77289,15459
6692,27237
66169,12202
107,1617
9922,30819
4476,14155
31860,19463
19392,21516
40524,31812
39418,14419
83278,29562
4900,17841
13441,4811
64671,17593
72625,8247
29358,9508
34973,24125
16283,14448
40570,3580
9132,19318
8635,16590
73629,29741
3963,16201
11659,9782
1045,16029
17953,2068
34043,6912
52816,26511
12839,13774
61302,23228
135,31162
50314,5809
3756,14988
45155,19128
27115,9012
158,30886
59339,3520
29583,30255
2333,7065
1409,4003
77462,19367
76796,6889
15146,9637
5118,1782
5509,345
48269,14973
58671,10056
39784,1202
17431,763
34091,4794
5476,609
257,20585
12978,16271
27,30107
46378,28330
12443,7245
0,134
20764,30934
60258,17365
25203,12549
18240,10641
50155,24964
27017,6798
3291,14373
85384,8928
59392,98
35343,24333
5523,330
3765,7644
58144,475
10647,1947
25925,28881
71404,2433
4776,3775
44236,29440
36590,31831
1061,12724
32080,8211
54009,30824
40421,27605
1951,4380
277,10980
59,27147
46574,12175
6486,1899
6449,442
285,8070
29390,1392
64176,7545
72479,6012
25257,23630
80252,6000
81713,20232
382,26863
47191,25993
55500,1400
5893,21521
40341,18964
30801,841
26566,14209
147,1171
76724,4416
82,12732
47557,26820
2432,23472
29507,25551
79,14537
4619,6642
86400,32206
9922,1499
64667,21811
42198,3296
42757,17204
24082,5433
9317,7791
390,30361
61336,30124
10180,17282
873,25691
75611,26269
110,28662
22099,12662
69571,7015
34439,7481
13717,1011
15214,33223
3838,17911
18753,8122
674,1803
53129,24042
28800,19032
35836,2250
2442,31997
40481,14376
41960,22246
33775,483
48041,28300
15574,18600
29651,12813
56730,28117
644,32944
9130,5660
30207,13276
28367,10421
42195,14987
21697,18733
16953,31376
42272,18758
63936,2215
78522,23736
28236,8970
477,24659
9444,284
25838,10370
3170,6647
78359,17039
34535,3526
5415,10022
28417,26084
73477,27923
813,13719
14326,18962
23030,30854
29383,8402
53910,26104
1618,8418
79486,7970
75356,20011
77147,11501
15677,23474
33375,18403
20823,2576
34471,3307
855,4075
15,1114
10061,8256
12190,19905
86490,18357
33979,18867
13485,21000
54961,17246
50832,579
3986,5797
39247,18927
62121,8297
51366,4658
3796,25679
13,1457
59,18142
2380,60
611,10202
63212,28365
31472,17606
9250,23435
35561,12102
127,18196
76357,7614
40696,31045
34588,19481
14213,91
16244,17057
13540,5962
54317,22610
388,1485
21655,13293
457,26499
13580,754
84459,32210
0,17077
8679,30666
3664,22109
35105,4135
22571,9230
50355,22609
6492,7330
469,18456
2933,9476
14545,5703
82789,682
37753,30990
3114,950
561,1627
4796,1423
297,4464
12187,251
9198,12624
33957,2704
63822,29211
14754,23514
62494,25080
2814,27527
27101,22058
36520,7348
5255,15377
27677,13907
40,26408
59386,3353
14,11922
72521,8662
1603,31599
48876,32278
13,9302
47310,3528
70097,10305
78977,1338
54239,4699
29318,301
51206,19478
1,10208
27704,5198
2664,32007
44137,425
7173,23859
53416,8482
802,11297
33963,17128
41254,7941
60073,18105
58107,4916
55451,5778
930,7165
46806,2464
62802,28516
82319,27053
23093,28700
21972,26701
61061,15988
4,25
1986,18830
755,2158
14524,3673
668,4614
59621,19824
1592,15371
1632,4115
5828,33321
6989,13123
39694,6709
57212,627
67435,1132
1432,28761
36513,19573
58894,7238
15573,13924
1817,3040
331,26651
30376,7992
68256,16814
65413,18775
12521,2579
74169,434
315,12184
56615,25796
14460,17021
5572,22780
34316,2001
63306,12498
63092,13614
15716,130
22769,10033
1731,29489
9201,27324
26368,8668
44021,10827
27214,6713
67568,8124
12502,569
84149,22173
82465,11829
16999,2680
61759,26520
24313,1599
41304,29760
788,3425
76690,4305
30,27561
1,483
2942,13677
27201,29805
52161,14695
19449,5582
20921,22450
16240,11969
5234,25004
6228,7700
179,32046
30661,4650
62891,2476
41698,94
50474,13211
11777,21474
25059,11962
23939,1764
432,10547
71732,2116
66,9514
21950,26064
49573,3647
53521,16957
1631,14556
3742,21492
3659,15333
49295,12485
2040,27498
61092,9898
46863,5857
546,20881
3387,31489
17692,20582
40086,16134
37583,20690
11357,563
3,4720
28847,7522
4925,24340
7884,3249
105,30971
64099,17038
1657,4168
10847,9484
48996,11458
80835,33373
19620,7222
9162,26749
7733,19611
965,18206
59363,21005
10630,19530
41102,32723
8177,18743
49498,24443
9369,9821
204,2891
50433,6904
25898,8781
3081,28206
75459,12284
4361,31043
47436,9106
53043,32429
60837,14187
30606,22023
22289,13260
10730,9152
27993,25141
5535,33171
31267,31356
4178,11563
27924,24055
64512,82
1074,11819
10777,32072
70836,4297
31955,30826
81859,3103
6683,26574
23312,8594
21098,17112
1049,16150
5287,10056
11781,23689
716,17029
20519,19533
32435,4831
9898,3098
48128,13235
226,6109
26868,1582
38664,1254
9023,19919
80694,11256
866,21604
17909,32208
47979,32556
8198,11324
2479,22908
17417,20736
20363,7282
17815,3505
59450,9859
6518,3213
24643,7765
5468,9243
876,27614
39,11432
36804,28840
40838,17966
48193,27947
304,3183
70987,6747
51870,13835
1263,31629
14293,23920
305,12597
54687,5773
15649,27092
64304,24729
80739,25697
80126,29372
18220,20175
76986,9573
64457,2746
7599,20276
78220,14148
3444,10527
26922,811
8495,25296
1901,24672
26934,1992
177,13108
20503,19207
30209,5885
23624,9168
3078,3835
51694,2941
51739,25923
5265,19601
27734,18212
54986,9972
77891,16351
35279,13575
11370,33362
46435,27022
68676,2019
358,6014
7546,2095
78148,4432
85445,6060
38465,6859
30066,12152
56054,22516
44563,21612
42041,7026
3893,24346
11795,20530
339,393
71878,18642
2339,11169
7874,50
2357,1416
35,20577
12856,17655
6485,10252
54954,5437
66808,1583
6068,16800
4276,6369
6811,14513
8222,24717
2918,5846
13264,23929
7494,15273
15025,26505
2497,31328
9677,31270
27956,6805
83902,30964
135,23240
1179,1608
13844,1101
10728,16803
145,3484
67567,5222
9791,6395
3194,6577
21975,14754
8501,942
7520,32711
732,14951
8236,15115
8993,16538
15530,4692
54994,30891
0,26895
76719,4871
34741,10123
27207,3402
41070,16938
80751,13701
352,4062
65093,1436
1759,23025
4529,19469
46729,2417
12745,21181
39322,15552
39047,604
2447,16411
7932,17489
23942,8723
20195,27771
69187,14471
21127,16721
18626,7562
4936,21401
73206,21109
83055,15543
5268,15311
17988,327
4667,3424
6414,204
77583,23509
6561,12809
16120,9956
49769,267
1249,4132
31945,8049
11157,25439
20041,16847
8660,14710
34553,30471
41684,10596
70510,28136
32030,21520
225,1602
43576,26300
1150,3149
12395,24130
66743,5420
12913,15065
3410,192
11880,4926
43036,6712
14,13288
15123,1062
7439,10952
11529,6893
27068,29265
6802,17032
16351,9141
69691,18720
9028,2231
64538,3051
27243,28644
5513,6193
18724,18261
66940,21316
26650,2916
8404,18631
18639,6868
15628,23928
18040,369
60346,6418
7815,15829
16884,17184
22095,307
381,4336
57523,30866
41544,12622
68626,15817
16540,21009
78869,100
10392,23738
1668,24451
12613,17777
7308,4449
24877,26720
27730,14300
19535,16828
17392,343
38992,2583
15115,1642
83983,7476
51327,5437
42759,7344
7214,17978
58483,2873
23653,2563
7239,14983
20052,3748
58432,8819
7442,4707
5533,22071
0,15263
3617,21830
69687,5401
3651,27397
4186,15978
29447,18614
69518,32754
10520,14262
44360,14144
33103,4526
71776,1377
73177,6874
26362,38
69899,8911
21002,20204
2343,13262
5485,15164
1723,97
22295,7435
63937,26089
61186,7349
2977,14323
486,3848
29358,1460
665,26740
49514,5012
2005,12088
3421,11270
6096,30450
12014,10580
2186,17772
73329,5738
16758,19853
248,10134
58434,9815
64492,9252
53903,7253
20660,19832
7320,18687
26276,19114
4980,26472
7765,8767
27710,9512
25818,219
64495,32521
3022,26048
11085,9837
13,17530
47925,29559
48266,4612
24946,6219
72535,1828
11694,11675
24817,30932
35428,26080
6499,17062
54,188
25356,21129
81158,72
653,19862
11616,16655
1461,13694
75670,16188
14645,28643
897,19008
37543,32619
84902,6153
78864,19897
2,24028
44154,9281
41395,23291
70327,693
8870,26168
8136,18407
1235,15299
66487,9778
67886,3894
70987,13552
22241,680
5720,27930
12143,14588
7654,657
79283,29770
24310,30988
11165,11539
9309,11031
23,4322
80429,14301
74148,31905
2601,7615
26419,13799
59319,3636
47857,19593
2187,1737
51943,11966
4143,8429
51,17350
644,14876
2071,21789
2231,1239
426,18726
2374,5240
1139,15989
18840,30989
1056,6598
9507,9543
14891,16275
3754,27313
17013,8654
0,16535
31969,164
562,12760
52239,32474
30641,18454
17243,9754
10168,1984
33095,24385
51954,25526
85068,16988
28359,12550
531,8577
8742,6196
87183,4678
5868,4685
62915,23905
27162,28285
4741,8741
12818,25383
25414,10355
136,6824
5750,27699
5870,10711
24611,21034
3704,32118
82926,9383
5199,19707
17566,14230
6740,18870
70238,63
35406,32146
9892,10327
19564,30870
42747,16598
582,15425
58878,4315
207,5188
23534,6528
1039,15315
2610,15585
17763,13
2501,9167
49740,7482
1136,1514
4636,19166
4439,13626
444,4431
18506,25036
78020,22586
24043,12250
8504,2238
5173,5268
48839,2175
23425,5228
34758,10488
56,24113
21087,467
42237,17513
285,1929
23321,28028
6220,624
290,31107
1469,7122
71927,830
16703,979
942,19629
1281,23770
71501,18260
1290,7869
79632,26541
44116,26777
18551,32500
31416,2460
62763,19518
8432,5596
25537,7123
46953,5555
3647,362
251,1735
24334,2345
12258,31733
17375,3219
46890,20485
37589,5753
0,1694
22,19762
8438,22104
27299,7629
59837,30309
35433,6908
553,20374
7955,27084
11,10339
114,817
31562,23674
52946,11060
19974,2820
54107,283
18992,20211
85917,10245
2070,8983
6768,19988
60746,14550
47318,6801
71417,10275
2865,9246
47667,18251
11941,33026
408,7467
1169,30622
52045,3192
83706,18336
56921,13978
45830,2777
306,21420
16996,3823
3536,51
9253,12250
6524,3112
598,9178
20692,20082
73598,1602
21,335
8316,1434
2931,2940
15634,14990
72398,4660
225,22016
4718,14408
246,16317
66181,3113
24760,19281
77307,5052
906,14526
28752,28011
2111,4188
25340,13527
12597,13118
32999,8747
28203,17985
1037,14979
79857,22435
3331,33239
33271,32695
1905,6805
1157,18562
69260,18464
14945,3707
36962,31336
6074,534
23329,684
2601,18221
37601,14
53149,9719
10397,391
3776,4231
2732,9806
81796,1570
2385,9856
56061,5776
67661,32506
22603,30078
1388,17506
34939,8888
2061,9882
34615,26561
87120,6494
2623,30159
67370,22734
83236,1496
13646,7658
76,14114
2007,6312
26057,9916
1594,974
21033,30931
21333,9175
1744,3394
29621,22692
618,2221
342,11587
2330,25934
68118,16414
5369,579
27171,1641
84539,5317
3932,11344
3808,26602
59455,13694
49614,5273
10084,22145
22586,8005
6104,12937
13318,1722
30130,28879
49488,1694
61039,30458
304,19962
34928,6121
45277,11539
12301,1125
258,8487
58764,30825
52651,47
2874,5899
46796,25668
25070,13434
62744,24684
6717,9141
6383,10458
25023,122
8699,1108
1459,7867
2681,12555
42449,3270
28093,2751
6703,317
39322,11906
35281,25001
11,16265
28,29902
6485,4296
7552,22611
79876,120
46564,25951
56,3528
39805,1900
3915,623
12607,27224
67066,15737
36410,12565
77278,16635
223,245
6497,1702
22088,7103
24347,445
34792,13099
894,22914
6411,14378
21849,31411
99,12027
47779,7315
21550,8033
61462,7748
2625,2750
41845,23284
23037,865
67144,2879
56,18004
406,9159
4373,13825
57504,28290
33518,30353
3870,3285
60151,28846
30462,21360
17020,15410
18,2578
32383,31142
4650,13099
28945,30093
44304,29654
34158,4513
23784,8390
10076,6571
18758,29712
2361,18369
69511,30386
82600,15756
82269,21074
3466,21917
35,30730
36403,10824
1483,2132
63696,26666
2842,1080
52503,173
13057,2290
11393,4650
23318,17222
27572,3760
43719,18611
46407,1530
62260,18278
2040,21963
77860,27458
10744,20009
83436,3971
22808,22477
10529,9845
24358,7703
31127,1178
10163,3845
39683,8512
44845,5760
32199,27805
974,8965
46323,13224
12695,2610
9566,8121
76896,29854
2399,24964
4714,7293
58350,10058
18231,1793
4060,8530
0,8432
58550,1270
18387,1556
0,20438
33636,20509
81255,25662
26,25094
49895,27793
44831,23848
53314,15235
55332,3749
2538,14038
8935,30113
20392,486
5,6810
4844,12533
7421,14989
16123,29923
39215,18979
5422,1679
14374,10632
27211,2965
4319,25282
1657,7995
832,2741
1312,22511
8389,24653
54130,6580
999,22057
292,13775
48651,13403
38429,17548
85614,15199
92,21438
7280,10570
2848,21518
14624,23312
43817,19757
33058,11538
72645,13977
12143,21994
15835,14377
14705,19037
26990,20022
177,2739
6103,7837
84,20973
38293,129
66754,14603
37685,21345
41950,21725
14931,3167
53800,25913
5096,24611
37888,22761
46203,30686
3050,12909
20196,13444
84792,27907
354,18517
46721,23379
13833,30494
5931,16967
22537,15254
9532,28287
79811,23799
598,7659
9183,8034
1587,11128
10732,2219
37207,29346
58523,7126
6870,356
56,9882
11465,4110
60186,20042
18037,8867
21433,6621
46061,29299
29608,17566
197,5382
43,14570
15673,25019
75765,2
12149,13648
407,17792
38023,5450
65225,28181
12431,24326
1223,824
12809,2346
6969,14765
1481,303
32320,1776
42901,3964
2962,2575
63043,11526
248,24546
11273,5545
31636,28932
19556,4992
3887,8207
70986,25668
70298,12204
33281,407
40742,25811
74875,29849
104,20113
483,4327
53863,9124
78335,11985
58892,19528
808,12722
36078,20059
30587,24609
29024,28319
20888,24009
9043,16829
30572,29904
84366,12748
2136,15224
39951,7767
41534,26994
655,16002
2932,16534
78350,839
5279,25158
71918,255
10643,10681
56553,1154
20599,14457
74747,19906
40440,4926
24926,10237
39816,13868
13603,23206
20778,1362
43399,2140
61781,4387
656,25496
39,9996
50270,24905
64981,22322
421,27202
109,450
70383,20013
9118,11577
83043,19013
3819,18414
64747,11732
63924,12107
72,10699
913,30756
20488,238
82699,4867
64138,13675
3374,2164
75398,670
82095,1367
434,3122
36000,3728
48191,16446
81794,12987
57071,28083
16521,143
10409,1528
635,9983
26594,2202
74414,820
17683,3976
840,2258
38251,3355
85609,4074
39596,272
22851,2569
257,17760
18599,24594
68085,25016
8842,33299
1932,9528
5304,272
5800,11314
851,19151
2103,21107
49816,6273
25803,20730
1,11030
56871,32028
20360,25530
1094,1243
31322,2028
6867,3438
2003,7923
7828,32763
86805,1261
12605,19120
3552,14975
10366,15430
86949,27553
46862,7359
2677,19239
41731,4397
12781,12192
67628,1738
23597,5119
38767,5990
15568,16571
37551,2059
3027,2703
79199,2206
4411,3188
33,24842
770,4278
36,7981
39749,2670
41944,18985
218,1705
9770,20801
14099,10090
44573,22603
4714,20966
16127,14171
7664,22184
4398,11498
25622,8435
1522,8908
16893,1660
43660,7533
57794,11683
40029,7599
73627,8084
8998,18029
49197,17696
891,7
48069,4519
34432,9899
39327,30920
37570,12267
7383,2312
21768,12375
19398,17633
29768,14197
39352,32376
5174,17096
19796,22852
23177,7198
77830,25808
40683,14350
2141,4227
5004,1259
8960,4069
79542,1050
2688,14404
17682,2312
3974,29513
2156,20737
6015,19492
45600,31612
10440,8988
4559,13478
155,10484
53712,30560
24670,7218
48717,9383
57674,12962
5,25449
331,4017
4,8889
166,3003
49833,29344
11390,13484
18948,29865
14896,6149
21991,19427
37052,15739
37077,6723
38090,12362
33291,27762
26859,31012
26656,1079
1344,19209
610,14851
42095,16823
75943,0
12931,2923
11947,16362
24177,22330
8569,13363
7700,27266
11023,523
1353,2595
688,8687
8825,8127
10540,12045
13906,92
5732,15191
20842,9920
74692,8639
85,3291
38718,19679
7143,30284
66618,26985
32,12051
71092,28576
3481,32958
51814,3220
18280,8447
4394,32314
11697,237
4241,21991
41194,13061
27850,11650
37175,21185
53256,1194
651,6311
6709,29029
8119,29616
29372,1371
47090,5421
58049,28778
50661,7553
63402,6246
12159,21545
4566,7719
2736,1388
25830,13470
12696,15444
41676,14802
628,27483
3310,30347
6101,8309
114,16281
32837,15681
28395,16019
13885,10082
14664,6028
81987,10120
89,20493
15334,15423
49138,4060
7868,24567
1473,10098
24944,15279
0,16801
9655,3163
6122,14150
66,28235
78554,7324
5198,27713
36955,9280
32707,9381
247,28997
537,17029
31564,2425
71447,443
21109,6756
3590,6436
3379,14002
46667,22141
34092,25302
16694,2031
13491,23455
25695,12478
6132,18543
14959,27627
61447,1021
8652,26209
66014,24922
711,2902
21490,29612
31221,23941
15742,10779
55649,10574
7193,7106
41545,6433
193,32484
852,23066
3249,15449
3968,218
37404,9437
17916,12945
23277,18120
7035,23784
537,5892
55134,17013
1552,14839
16467,24316
3,28333
72835,15529
16207,1151
34264,18015
1414,6764
13586,9591
37058,11744
2987,25973
86944,25103
270,489
37318,18069
23595,14359
2863,14168
3519,30264
3050,28331
13528,20545
7266,16876
31267,5398
6369,529
8869,2672
2766,25071
82911,18919
30587,512
86996,21160
49314,27207
84159,374
57766,3796
43129,32677
82991,19004
28548,17418
3974,20985
26735,23554
10543,28568
3038,24329
8792,7631
14223,21898
252,30411
9682,14918
18190,17789
40700,31322
58510,30174
2045,18293
71647,21776
3117,1133
28,32649
56976,17614
66354,28285
62051,18262
80406,3945
48561,1535
31324,9379
215,14481
44776,19213
53841,18039
8467,16976
36401,30367
7561,25034
15704,22957
47676,18916
13618,25659
47345,31857
49916,13052
28777,17880
36759,211
5881,16503
1644,11109
8456,1513
38041,180
407,23754
56506,10266
11622,1755
2051,3833
21827,24577
45892,8425
79574,24411
1444,14854
59160,3515
8993,6223
38001,18436
4607,20462
286,31472
67512,21268
33766,16747
2461,20586
86576,6181
4091,29041
6097,28008
5919,14241
2711,23474
3487,21735
39037,1683
18614,4549
27963,27819
39863,23731
2604,13534
39512,29981
7149,936
10393,11105
39250,10640
12958,9331
59987,16350
1574,26046
5857,12278
18511,14624
26370,22177
160,21437
80173,2532
22,13356
19299,6710
54577,15884
26380,23525
3299,13412
0,11784
1514,1123
9065,523
17032,32653
415,4455
20190,26644
34001,14824
423,17908
65313,15019
15129,25086
46721,13837
60643,559
19,1730
44260,2915
378,30904
56322,17179
1158,7324
80472,3110
61,19136
6432,0
402,10976
87202,11084
23031,6745
3226,486
83090,796
23246,25612
76347,2502
32774,4102
0,28416
5354,16499
41386,12472
17839,13160
7981,15877
49541,29490
42714,1189
114,7696
17227,16885
58304,13425
1709,1685
22534,26763
12694,25905
7346,15892
32298,17576
5497,30813
82018,4655
45317,419
3,22276
11396,22941
23406,8981
59790,26473
60361,23433
4408,24706
43953,21755
5493,435
30817,29611
54781,24471
6882,26007
2755,5830
2990,157
71072,1046
50540,18081
28165,14198
1990,10
28786,10642
49452,15886
157,2490
14126,29407
27957,9111
11970,19858
68003,12292
234,1521
53907,6126
41376,23310
5997,27605
55587,12180
17385,595
29173,65
48993,18984
75169,8428
59287,3371
8667,30447
1090,3920
251,9329
1309,13393
308,14673
39225,18757
2000,16068
10996,26762
72,33052
42311,24211
4032,15480
64085,13413
27542,1694
9,18523
5638,8368
17144,7673
8899,21867
16069,1573
80674,20879
1798,30238
32509,16832
40489,17378
41322,13
46837,17130
34809,24945
5344,4558
20779,11456
23476,25298
31443,27800
45388,11457
10880,17925
3582,1037
1387,10525
11967,21496
